,hdf5_file_name,kspace_shape,nslices,nslice_cumulative
1994,file_brain_AXT2_200_2000503.h5,"[12, 16, 768, 396]",12,23508
1995,file_brain_AXT2_200_2000507.h5,"[12, 16, 768, 396]",12,23520
1996,file_brain_AXT2_200_2000508.h5,"[12, 16, 768, 396]",12,23532
1997,file_brain_AXT2_200_2000511.h5,"[12, 20, 768, 396]",12,23544
1998,file_brain_AXT2_200_2000512.h5,"[12, 16, 768, 396]",12,23556
1999,file_brain_AXT2_200_2000515.h5,"[12, 16, 768, 396]",12,23568
2000,file_brain_AXT2_200_2000516.h5,"[12, 16, 768, 396]",12,23580
2001,file_brain_AXT2_200_2000518.h5,"[12, 16, 768, 396]",12,23592
2002,file_brain_AXT2_200_2000520.h5,"[12, 16, 768, 396]",12,23604
2003,file_brain_AXT2_200_2000521.h5,"[12, 20, 768, 396]",12,23616
2004,file_brain_AXT2_200_2000522.h5,"[12, 16, 768, 396]",12,23628
2005,file_brain_AXT2_200_2000524.h5,"[12, 16, 768, 396]",12,23640
2006,file_brain_AXT2_200_2000525.h5,"[12, 16, 768, 396]",12,23652
2007,file_brain_AXT2_200_2000527.h5,"[12, 20, 768, 396]",12,23664
2008,file_brain_AXT2_200_2000528.h5,"[12, 16, 768, 396]",12,23676
2009,file_brain_AXT2_200_2000533.h5,"[12, 20, 768, 396]",12,23688
2010,file_brain_AXT2_200_2000537.h5,"[12, 16, 768, 396]",12,23700
2011,file_brain_AXT2_200_2000539.h5,"[12, 20, 768, 396]",12,23712
2012,file_brain_AXT2_200_2000541.h5,"[12, 20, 768, 396]",12,23724
2013,file_brain_AXT2_200_2000543.h5,"[12, 20, 768, 396]",12,23736
2014,file_brain_AXT2_200_2000545.h5,"[12, 16, 768, 396]",12,23748
2015,file_brain_AXT2_200_2000550.h5,"[12, 16, 768, 396]",12,23760
2016,file_brain_AXT2_200_2000551.h5,"[12, 16, 768, 396]",12,23772
2017,file_brain_AXT2_200_2000560.h5,"[12, 20, 768, 396]",12,23784
2018,file_brain_AXT2_200_2000562.h5,"[12, 20, 768, 396]",12,23796
2019,file_brain_AXT2_200_2000563.h5,"[12, 20, 768, 396]",12,23808
2020,file_brain_AXT2_200_2000565.h5,"[12, 20, 768, 396]",12,23820
2021,file_brain_AXT2_200_2000566.h5,"[12, 16, 768, 396]",12,23832
2022,file_brain_AXT2_200_2000575.h5,"[12, 16, 768, 396]",12,23844
2023,file_brain_AXT2_200_2000576.h5,"[12, 20, 768, 396]",12,23856
2024,file_brain_AXT2_200_2000579.h5,"[12, 16, 768, 396]",12,23868
2025,file_brain_AXT2_200_2000581.h5,"[12, 16, 768, 396]",12,23880
2026,file_brain_AXT2_200_2000585.h5,"[12, 16, 768, 396]",12,23892
2027,file_brain_AXT2_200_2000588.h5,"[12, 16, 768, 396]",12,23904
2028,file_brain_AXT2_200_2000592.h5,"[12, 20, 768, 396]",12,23916
2029,file_brain_AXT2_200_2000594.h5,"[12, 20, 768, 396]",12,23928
2030,file_brain_AXT2_200_2000597.h5,"[12, 20, 768, 396]",12,23940
2031,file_brain_AXT2_200_2000598.h5,"[12, 16, 768, 396]",12,23952
2032,file_brain_AXT2_200_2000600.h5,"[12, 16, 768, 396]",12,23964
2033,file_brain_AXT2_200_2000607.h5,"[12, 20, 768, 396]",12,23976
2034,file_brain_AXT2_200_2000610.h5,"[12, 16, 768, 396]",12,23988
2035,file_brain_AXT2_200_2000611.h5,"[12, 16, 768, 396]",12,24000
2036,file_brain_AXT2_200_2000613.h5,"[12, 20, 768, 396]",12,24012
2037,file_brain_AXT2_200_2000615.h5,"[12, 16, 768, 396]",12,24024
2038,file_brain_AXT2_200_2000621.h5,"[12, 16, 768, 396]",12,24036
2039,file_brain_AXT2_200_2000623.h5,"[10, 20, 768, 396]",10,24046
2040,file_brain_AXT2_200_2000624.h5,"[12, 16, 768, 396]",12,24058
2041,file_brain_AXT2_200_2000625.h5,"[12, 16, 768, 396]",12,24070
2042,file_brain_AXT2_200_2000626.h5,"[12, 20, 768, 396]",12,24082
2043,file_brain_AXT2_200_2000642.h5,"[12, 16, 768, 396]",12,24094
2044,file_brain_AXT2_200_2000644.h5,"[12, 20, 768, 396]",12,24106
2045,file_brain_AXT2_200_2000645.h5,"[12, 16, 768, 396]",12,24118
2046,file_brain_AXT2_200_6001958.h5,"[12, 16, 768, 396]",12,24130
2047,file_brain_AXT2_200_6001960.h5,"[10, 12, 768, 396]",10,24140
2048,file_brain_AXT2_200_6001961.h5,"[12, 16, 768, 396]",12,24152
2049,file_brain_AXT2_200_6001965.h5,"[12, 16, 768, 396]",12,24164
2050,file_brain_AXT2_200_6001968.h5,"[12, 16, 768, 396]",12,24176
2051,file_brain_AXT2_200_6001971.h5,"[12, 16, 768, 396]",12,24188
2052,file_brain_AXT2_200_6001972.h5,"[12, 20, 768, 396]",12,24200
2053,file_brain_AXT2_200_6001974.h5,"[12, 12, 768, 396]",12,24212
2054,file_brain_AXT2_200_6001978.h5,"[12, 16, 768, 396]",12,24224
2055,file_brain_AXT2_200_6001980.h5,"[12, 20, 768, 396]",12,24236
2056,file_brain_AXT2_200_6001981.h5,"[12, 16, 768, 396]",12,24248
2057,file_brain_AXT2_200_6001983.h5,"[12, 16, 768, 396]",12,24260
2058,file_brain_AXT2_200_6001984.h5,"[12, 20, 768, 396]",12,24272
2059,file_brain_AXT2_200_6001985.h5,"[12, 16, 768, 396]",12,24284
2060,file_brain_AXT2_200_6001991.h5,"[12, 20, 768, 396]",12,24296
2061,file_brain_AXT2_200_6001993.h5,"[12, 20, 768, 396]",12,24308
2062,file_brain_AXT2_200_6001994.h5,"[12, 16, 768, 396]",12,24320
2063,file_brain_AXT2_200_6001999.h5,"[12, 16, 768, 396]",12,24332
2064,file_brain_AXT2_200_6002005.h5,"[12, 16, 768, 396]",12,24344
2065,file_brain_AXT2_200_6002007.h5,"[12, 16, 768, 396]",12,24356
2066,file_brain_AXT2_200_6002010.h5,"[12, 20, 768, 396]",12,24368
2067,file_brain_AXT2_200_6002012.h5,"[12, 20, 768, 396]",12,24380
2068,file_brain_AXT2_200_6002014.h5,"[12, 20, 768, 396]",12,24392
2069,file_brain_AXT2_200_6002015.h5,"[12, 20, 768, 396]",12,24404
2070,file_brain_AXT2_200_6002017.h5,"[12, 18, 768, 396]",12,24416
2071,file_brain_AXT2_200_6002019.h5,"[12, 16, 768, 396]",12,24428
2072,file_brain_AXT2_200_6002021.h5,"[12, 20, 768, 396]",12,24440
2073,file_brain_AXT2_200_6002023.h5,"[12, 16, 768, 396]",12,24452
2074,file_brain_AXT2_200_6002028.h5,"[12, 16, 768, 396]",12,24464
2075,file_brain_AXT2_200_6002034.h5,"[12, 16, 768, 396]",12,24476
2076,file_brain_AXT2_200_6002035.h5,"[12, 20, 768, 396]",12,24488
2077,file_brain_AXT2_200_6002036.h5,"[12, 20, 768, 396]",12,24500
2078,file_brain_AXT2_200_6002037.h5,"[12, 16, 768, 396]",12,24512
2079,file_brain_AXT2_200_6002038.h5,"[12, 20, 768, 396]",12,24524
2080,file_brain_AXT2_200_6002039.h5,"[12, 16, 768, 396]",12,24536
2081,file_brain_AXT2_200_6002040.h5,"[12, 16, 768, 396]",12,24548
2082,file_brain_AXT2_200_6002043.h5,"[12, 20, 768, 396]",12,24560
2083,file_brain_AXT2_200_6002050.h5,"[12, 16, 768, 396]",12,24572
2084,file_brain_AXT2_200_6002051.h5,"[12, 16, 768, 396]",12,24584
2085,file_brain_AXT2_200_6002053.h5,"[10, 20, 768, 396]",10,24594
2086,file_brain_AXT2_200_6002055.h5,"[12, 16, 768, 396]",12,24606
2087,file_brain_AXT2_200_6002062.h5,"[12, 16, 768, 396]",12,24618
2088,file_brain_AXT2_200_6002066.h5,"[12, 16, 768, 396]",12,24630
2089,file_brain_AXT2_200_6002067.h5,"[12, 16, 768, 396]",12,24642
2090,file_brain_AXT2_200_6002070.h5,"[12, 16, 768, 396]",12,24654
2091,file_brain_AXT2_200_6002071.h5,"[12, 16, 768, 396]",12,24666
2092,file_brain_AXT2_200_6002074.h5,"[12, 16, 768, 396]",12,24678
2093,file_brain_AXT2_200_6002075.h5,"[12, 20, 768, 396]",12,24690
2094,file_brain_AXT2_200_6002078.h5,"[12, 16, 768, 396]",12,24702
2095,file_brain_AXT2_200_6002088.h5,"[12, 20, 768, 396]",12,24714
2096,file_brain_AXT2_200_6002091.h5,"[12, 16, 768, 396]",12,24726
2097,file_brain_AXT2_200_6002092.h5,"[12, 16, 768, 396]",12,24738
2098,file_brain_AXT2_200_6002093.h5,"[12, 20, 768, 396]",12,24750
2099,file_brain_AXT2_200_6002094.h5,"[12, 16, 768, 396]",12,24762
2100,file_brain_AXT2_200_6002095.h5,"[12, 20, 768, 396]",12,24774
2101,file_brain_AXT2_200_6002096.h5,"[12, 20, 768, 396]",12,24786
2102,file_brain_AXT2_200_6002097.h5,"[12, 20, 768, 396]",12,24798
2103,file_brain_AXT2_200_6002099.h5,"[10, 16, 768, 396]",10,24808
2104,file_brain_AXT2_200_6002100.h5,"[12, 16, 768, 396]",12,24820
2105,file_brain_AXT2_200_6002102.h5,"[12, 16, 768, 396]",12,24832
2106,file_brain_AXT2_200_6002104.h5,"[12, 20, 768, 396]",12,24844
2107,file_brain_AXT2_200_6002107.h5,"[12, 20, 768, 396]",12,24856
2108,file_brain_AXT2_200_6002111.h5,"[12, 16, 768, 396]",12,24868
2109,file_brain_AXT2_200_6002114.h5,"[12, 16, 768, 396]",12,24880
2110,file_brain_AXT2_200_6002115.h5,"[12, 16, 768, 396]",12,24892
2111,file_brain_AXT2_200_6002116.h5,"[12, 16, 768, 396]",12,24904
2112,file_brain_AXT2_200_6002117.h5,"[12, 16, 768, 396]",12,24916
2113,file_brain_AXT2_200_6002118.h5,"[12, 16, 768, 396]",12,24928
2114,file_brain_AXT2_200_6002119.h5,"[12, 16, 768, 396]",12,24940
2115,file_brain_AXT2_200_6002121.h5,"[12, 16, 768, 396]",12,24952
2116,file_brain_AXT2_200_6002125.h5,"[12, 16, 768, 396]",12,24964
2117,file_brain_AXT2_200_6002127.h5,"[12, 20, 768, 396]",12,24976
2118,file_brain_AXT2_200_6002132.h5,"[8, 20, 768, 396]",8,24984
2119,file_brain_AXT2_200_6002134.h5,"[12, 20, 768, 396]",12,24996
2120,file_brain_AXT2_200_6002139.h5,"[12, 20, 768, 396]",12,25008
2121,file_brain_AXT2_200_6002141.h5,"[12, 20, 768, 396]",12,25020
2122,file_brain_AXT2_200_6002142.h5,"[12, 20, 768, 396]",12,25032
2123,file_brain_AXT2_200_6002143.h5,"[12, 16, 768, 396]",12,25044
2124,file_brain_AXT2_200_6002144.h5,"[10, 16, 768, 396]",10,25054
2125,file_brain_AXT2_200_6002146.h5,"[12, 20, 768, 396]",12,25066
2126,file_brain_AXT2_200_6002150.h5,"[12, 16, 768, 396]",12,25078
2127,file_brain_AXT2_200_6002151.h5,"[10, 20, 768, 396]",10,25088
2128,file_brain_AXT2_200_6002154.h5,"[12, 20, 768, 396]",12,25100
2129,file_brain_AXT2_200_6002157.h5,"[12, 20, 768, 396]",12,25112
2130,file_brain_AXT2_200_6002158.h5,"[12, 20, 768, 396]",12,25124
2131,file_brain_AXT2_200_6002159.h5,"[12, 16, 768, 396]",12,25136
2132,file_brain_AXT2_200_6002160.h5,"[12, 20, 768, 396]",12,25148
2133,file_brain_AXT2_200_6002163.h5,"[12, 16, 768, 396]",12,25160
2134,file_brain_AXT2_200_6002166.h5,"[12, 20, 768, 396]",12,25172
2135,file_brain_AXT2_200_6002167.h5,"[12, 20, 768, 396]",12,25184
2136,file_brain_AXT2_200_6002168.h5,"[12, 16, 768, 396]",12,25196
2137,file_brain_AXT2_200_6002175.h5,"[12, 20, 768, 396]",12,25208
2138,file_brain_AXT2_200_6002178.h5,"[12, 20, 768, 396]",12,25220
2139,file_brain_AXT2_200_6002184.h5,"[12, 16, 768, 396]",12,25232
2140,file_brain_AXT2_200_6002190.h5,"[12, 16, 768, 396]",12,25244
2141,file_brain_AXT2_200_6002194.h5,"[12, 20, 768, 396]",12,25256
2142,file_brain_AXT2_200_6002197.h5,"[12, 20, 768, 396]",12,25268
2143,file_brain_AXT2_200_6002201.h5,"[12, 20, 768, 396]",12,25280
2144,file_brain_AXT2_200_6002202.h5,"[12, 20, 768, 396]",12,25292
2145,file_brain_AXT2_200_6002203.h5,"[12, 16, 768, 396]",12,25304
2146,file_brain_AXT2_200_6002206.h5,"[12, 16, 768, 396]",12,25316
2147,file_brain_AXT2_200_6002210.h5,"[12, 16, 768, 396]",12,25328
2148,file_brain_AXT2_200_6002211.h5,"[12, 16, 768, 396]",12,25340
2149,file_brain_AXT2_200_6002212.h5,"[12, 16, 768, 396]",12,25352
2150,file_brain_AXT2_200_6002214.h5,"[12, 16, 768, 396]",12,25364
2151,file_brain_AXT2_200_6002218.h5,"[12, 20, 768, 396]",12,25376
2152,file_brain_AXT2_200_6002222.h5,"[12, 16, 768, 396]",12,25388
2153,file_brain_AXT2_200_6002228.h5,"[12, 16, 768, 396]",12,25400
2154,file_brain_AXT2_200_6002231.h5,"[12, 20, 768, 396]",12,25412
2155,file_brain_AXT2_200_6002235.h5,"[12, 20, 768, 396]",12,25424
2156,file_brain_AXT2_200_6002238.h5,"[12, 20, 768, 396]",12,25436
2157,file_brain_AXT2_200_6002240.h5,"[10, 20, 768, 396]",10,25446
2158,file_brain_AXT2_200_6002241.h5,"[12, 20, 768, 396]",12,25458
2159,file_brain_AXT2_200_6002242.h5,"[12, 20, 768, 396]",12,25470
2160,file_brain_AXT2_200_6002246.h5,"[12, 16, 768, 396]",12,25482
2161,file_brain_AXT2_200_6002249.h5,"[12, 16, 768, 396]",12,25494
2162,file_brain_AXT2_200_6002255.h5,"[12, 16, 768, 396]",12,25506
2163,file_brain_AXT2_200_6002257.h5,"[12, 16, 768, 396]",12,25518
2164,file_brain_AXT2_200_6002260.h5,"[12, 16, 768, 396]",12,25530
2165,file_brain_AXT2_200_6002261.h5,"[12, 8, 768, 396]",12,25542
2166,file_brain_AXT2_200_6002262.h5,"[12, 16, 768, 396]",12,25554
2167,file_brain_AXT2_200_6002263.h5,"[12, 20, 768, 396]",12,25566
2168,file_brain_AXT2_200_6002265.h5,"[12, 20, 768, 396]",12,25578
2169,file_brain_AXT2_200_6002272.h5,"[12, 20, 768, 396]",12,25590
2170,file_brain_AXT2_200_6002273.h5,"[12, 20, 768, 396]",12,25602
2171,file_brain_AXT2_200_6002275.h5,"[12, 20, 768, 396]",12,25614
2172,file_brain_AXT2_200_6002280.h5,"[12, 20, 768, 396]",12,25626
2173,file_brain_AXT2_200_6002288.h5,"[12, 16, 768, 396]",12,25638
2174,file_brain_AXT2_200_6002290.h5,"[12, 16, 768, 396]",12,25650
2175,file_brain_AXT2_200_6002296.h5,"[12, 16, 768, 396]",12,25662
2176,file_brain_AXT2_200_6002302.h5,"[12, 16, 768, 396]",12,25674
2177,file_brain_AXT2_200_6002303.h5,"[12, 20, 768, 396]",12,25686
2178,file_brain_AXT2_200_6002308.h5,"[12, 20, 768, 396]",12,25698
2179,file_brain_AXT2_200_6002311.h5,"[12, 16, 768, 396]",12,25710
2180,file_brain_AXT2_200_6002313.h5,"[10, 16, 768, 396]",10,25720
2181,file_brain_AXT2_200_6002314.h5,"[12, 16, 768, 396]",12,25732
2182,file_brain_AXT2_200_6002315.h5,"[12, 16, 768, 396]",12,25744
2183,file_brain_AXT2_200_6002317.h5,"[12, 20, 768, 396]",12,25756
2184,file_brain_AXT2_200_6002319.h5,"[12, 18, 768, 396]",12,25768
2185,file_brain_AXT2_200_6002321.h5,"[10, 20, 768, 396]",10,25778
2186,file_brain_AXT2_200_6002325.h5,"[12, 16, 768, 396]",12,25790
2187,file_brain_AXT2_200_6002331.h5,"[12, 20, 768, 396]",12,25802
2188,file_brain_AXT2_200_6002334.h5,"[12, 16, 768, 396]",12,25814
2189,file_brain_AXT2_200_6002336.h5,"[12, 16, 768, 324]",12,25826
2190,file_brain_AXT2_200_6002343.h5,"[12, 20, 768, 396]",12,25838
2191,file_brain_AXT2_200_6002346.h5,"[12, 20, 768, 396]",12,25850
2192,file_brain_AXT2_200_6002347.h5,"[10, 16, 768, 396]",10,25860
2193,file_brain_AXT2_200_6002350.h5,"[12, 16, 768, 396]",12,25872
2194,file_brain_AXT2_200_6002354.h5,"[12, 16, 768, 396]",12,25884
2195,file_brain_AXT2_200_6002356.h5,"[12, 20, 768, 396]",12,25896
2196,file_brain_AXT2_200_6002361.h5,"[12, 16, 768, 396]",12,25908
2197,file_brain_AXT2_200_6002362.h5,"[12, 16, 768, 396]",12,25920
2198,file_brain_AXT2_200_6002367.h5,"[12, 20, 768, 396]",12,25932
2199,file_brain_AXT2_200_6002370.h5,"[12, 16, 768, 396]",12,25944
2200,file_brain_AXT2_200_6002372.h5,"[12, 16, 768, 396]",12,25956
2201,file_brain_AXT2_200_6002375.h5,"[12, 16, 768, 396]",12,25968
2202,file_brain_AXT2_200_6002377.h5,"[12, 16, 768, 396]",12,25980
2203,file_brain_AXT2_200_6002381.h5,"[12, 16, 768, 396]",12,25992
2204,file_brain_AXT2_200_6002383.h5,"[12, 20, 768, 396]",12,26004
2205,file_brain_AXT2_200_6002387.h5,"[12, 16, 768, 396]",12,26016
2206,file_brain_AXT2_200_6002390.h5,"[12, 16, 768, 396]",12,26028
2207,file_brain_AXT2_200_6002393.h5,"[12, 16, 768, 396]",12,26040
2208,file_brain_AXT2_200_6002394.h5,"[12, 20, 768, 396]",12,26052
2209,file_brain_AXT2_200_6002397.h5,"[12, 16, 768, 396]",12,26064
2210,file_brain_AXT2_200_6002403.h5,"[12, 20, 768, 396]",12,26076
2211,file_brain_AXT2_200_6002405.h5,"[12, 20, 768, 396]",12,26088
2212,file_brain_AXT2_200_6002406.h5,"[12, 20, 768, 396]",12,26100
2213,file_brain_AXT2_200_6002423.h5,"[12, 16, 768, 396]",12,26112
2214,file_brain_AXT2_200_6002424.h5,"[12, 20, 768, 396]",12,26124
2215,file_brain_AXT2_200_6002426.h5,"[12, 20, 768, 396]",12,26136
2216,file_brain_AXT2_200_6002427.h5,"[12, 20, 768, 396]",12,26148
2217,file_brain_AXT2_200_6002430.h5,"[12, 20, 768, 396]",12,26160
2218,file_brain_AXT2_200_6002432.h5,"[12, 20, 768, 396]",12,26172
2219,file_brain_AXT2_200_6002445.h5,"[12, 16, 768, 396]",12,26184
2220,file_brain_AXT2_200_6002446.h5,"[12, 16, 768, 396]",12,26196
2221,file_brain_AXT2_200_6002449.h5,"[12, 20, 768, 396]",12,26208
2222,file_brain_AXT2_200_6002450.h5,"[10, 20, 768, 396]",10,26218
2223,file_brain_AXT2_200_6002455.h5,"[12, 20, 768, 396]",12,26230
2224,file_brain_AXT2_200_6002463.h5,"[12, 16, 768, 396]",12,26242
2225,file_brain_AXT2_200_6002465.h5,"[12, 20, 768, 396]",12,26254
2226,file_brain_AXT2_200_6002468.h5,"[12, 16, 768, 396]",12,26266
2227,file_brain_AXT2_200_6002470.h5,"[12, 20, 768, 396]",12,26278
2228,file_brain_AXT2_200_6002472.h5,"[12, 16, 768, 396]",12,26290
2229,file_brain_AXT2_200_6002473.h5,"[12, 16, 768, 396]",12,26302
2230,file_brain_AXT2_200_6002475.h5,"[12, 16, 768, 396]",12,26314
2231,file_brain_AXT2_200_6002476.h5,"[10, 16, 768, 396]",10,26324
2232,file_brain_AXT2_200_6002479.h5,"[10, 20, 768, 396]",10,26334
2233,file_brain_AXT2_200_6002482.h5,"[12, 16, 768, 396]",12,26346
2234,file_brain_AXT2_200_6002486.h5,"[12, 20, 768, 396]",12,26358
2235,file_brain_AXT2_200_6002489.h5,"[12, 16, 768, 396]",12,26370
2236,file_brain_AXT2_200_6002490.h5,"[12, 16, 768, 396]",12,26382
2237,file_brain_AXT2_200_6002494.h5,"[12, 16, 768, 396]",12,26394
2238,file_brain_AXT2_200_6002498.h5,"[12, 18, 768, 396]",12,26406
2239,file_brain_AXT2_200_6002500.h5,"[12, 20, 768, 396]",12,26418
2240,file_brain_AXT2_200_6002502.h5,"[12, 20, 768, 396]",12,26430
2241,file_brain_AXT2_200_6002508.h5,"[12, 16, 768, 396]",12,26442
2242,file_brain_AXT2_200_6002511.h5,"[12, 20, 768, 396]",12,26454
2243,file_brain_AXT2_200_6002515.h5,"[12, 20, 768, 396]",12,26466
2244,file_brain_AXT2_200_6002518.h5,"[12, 20, 768, 396]",12,26478
2245,file_brain_AXT2_200_6002523.h5,"[12, 16, 768, 396]",12,26490
2246,file_brain_AXT2_200_6002524.h5,"[12, 16, 768, 396]",12,26502
2247,file_brain_AXT2_200_6002528.h5,"[10, 16, 768, 396]",10,26512
2248,file_brain_AXT2_200_6002530.h5,"[12, 20, 768, 396]",12,26524
2249,file_brain_AXT2_200_6002532.h5,"[12, 20, 768, 396]",12,26536
2250,file_brain_AXT2_200_6002534.h5,"[12, 28, 768, 396]",12,26548
2251,file_brain_AXT2_200_6002535.h5,"[12, 20, 768, 396]",12,26560
2252,file_brain_AXT2_200_6002537.h5,"[12, 16, 768, 396]",12,26572
2253,file_brain_AXT2_200_6002539.h5,"[12, 20, 768, 396]",12,26584
2254,file_brain_AXT2_200_6002542.h5,"[12, 16, 768, 396]",12,26596
2255,file_brain_AXT2_200_6002545.h5,"[10, 20, 768, 396]",10,26606
2256,file_brain_AXT2_200_6002546.h5,"[12, 20, 768, 396]",12,26618
2257,file_brain_AXT2_200_6002547.h5,"[12, 20, 768, 396]",12,26630
2258,file_brain_AXT2_200_6002550.h5,"[12, 20, 768, 396]",12,26642
2259,file_brain_AXT2_200_6002551.h5,"[12, 20, 768, 396]",12,26654
2260,file_brain_AXT2_200_6002554.h5,"[12, 16, 768, 396]",12,26666
2261,file_brain_AXT2_200_6002557.h5,"[12, 20, 768, 396]",12,26678
2262,file_brain_AXT2_200_6002561.h5,"[12, 20, 768, 396]",12,26690
2263,file_brain_AXT2_200_6002563.h5,"[12, 20, 768, 396]",12,26702
2264,file_brain_AXT2_200_6002568.h5,"[10, 20, 768, 396]",10,26712
2265,file_brain_AXT2_200_6002569.h5,"[12, 16, 768, 396]",12,26724
2266,file_brain_AXT2_200_6002571.h5,"[12, 16, 768, 396]",12,26736
2267,file_brain_AXT2_200_6002580.h5,"[10, 20, 768, 396]",10,26746
2268,file_brain_AXT2_200_6002582.h5,"[10, 20, 768, 396]",10,26756
2269,file_brain_AXT2_200_6002583.h5,"[12, 20, 768, 396]",12,26768
2270,file_brain_AXT2_200_6002586.h5,"[12, 16, 768, 396]",12,26780
2271,file_brain_AXT2_200_6002587.h5,"[12, 20, 768, 396]",12,26792
2272,file_brain_AXT2_200_6002591.h5,"[12, 20, 768, 396]",12,26804
2273,file_brain_AXT2_200_6002594.h5,"[12, 20, 768, 396]",12,26816
2274,file_brain_AXT2_200_6002596.h5,"[12, 20, 768, 396]",12,26828
2275,file_brain_AXT2_200_6002599.h5,"[12, 16, 768, 396]",12,26840
2276,file_brain_AXT2_200_6002601.h5,"[12, 16, 768, 396]",12,26852
2277,file_brain_AXT2_200_6002604.h5,"[12, 20, 768, 396]",12,26864
2278,file_brain_AXT2_200_6002609.h5,"[12, 20, 768, 396]",12,26876
2279,file_brain_AXT2_200_6002610.h5,"[12, 20, 768, 396]",12,26888
2280,file_brain_AXT2_200_6002612.h5,"[12, 16, 768, 396]",12,26900
2281,file_brain_AXT2_200_6002615.h5,"[12, 20, 768, 396]",12,26912
2282,file_brain_AXT2_200_6002617.h5,"[12, 20, 768, 396]",12,26924
2283,file_brain_AXT2_200_6002619.h5,"[12, 16, 768, 396]",12,26936
2284,file_brain_AXT2_200_6002624.h5,"[12, 20, 768, 396]",12,26948
2285,file_brain_AXT2_200_6002626.h5,"[12, 20, 768, 396]",12,26960
2286,file_brain_AXT2_200_6002627.h5,"[12, 16, 768, 396]",12,26972
2287,file_brain_AXT2_200_6002628.h5,"[12, 20, 768, 396]",12,26984
2288,file_brain_AXT2_200_6002630.h5,"[12, 16, 768, 396]",12,26996
2289,file_brain_AXT2_200_6002632.h5,"[12, 20, 768, 396]",12,27008
2290,file_brain_AXT2_200_6002640.h5,"[12, 16, 768, 396]",12,27020
2291,file_brain_AXT2_200_6002642.h5,"[12, 16, 768, 396]",12,27032
2292,file_brain_AXT2_200_6002649.h5,"[12, 20, 768, 396]",12,27044
2293,file_brain_AXT2_200_6002655.h5,"[12, 16, 768, 396]",12,27056
2294,file_brain_AXT2_200_6002660.h5,"[12, 20, 768, 396]",12,27068
2295,file_brain_AXT2_200_6002661.h5,"[12, 20, 768, 396]",12,27080
2296,file_brain_AXT2_200_6002662.h5,"[12, 18, 768, 396]",12,27092
2297,file_brain_AXT2_200_6002663.h5,"[12, 16, 768, 396]",12,27104
2298,file_brain_AXT2_201_2010004.h5,"[12, 16, 768, 396]",12,27116
2299,file_brain_AXT2_201_2010009.h5,"[12, 20, 768, 396]",12,27128
2300,file_brain_AXT2_201_2010011.h5,"[12, 20, 768, 396]",12,27140
2301,file_brain_AXT2_201_2010012.h5,"[12, 20, 768, 396]",12,27152
2302,file_brain_AXT2_201_2010014.h5,"[12, 20, 768, 396]",12,27164
2303,file_brain_AXT2_201_2010015.h5,"[12, 20, 768, 396]",12,27176
2304,file_brain_AXT2_201_2010017.h5,"[12, 20, 768, 396]",12,27188
2305,file_brain_AXT2_201_2010021.h5,"[12, 20, 768, 396]",12,27200
2306,file_brain_AXT2_201_2010023.h5,"[12, 16, 768, 396]",12,27212
2307,file_brain_AXT2_201_2010024.h5,"[12, 20, 768, 396]",12,27224
2308,file_brain_AXT2_201_2010025.h5,"[12, 20, 768, 396]",12,27236
2309,file_brain_AXT2_201_2010027.h5,"[12, 12, 768, 396]",12,27248
2310,file_brain_AXT2_201_2010029.h5,"[12, 16, 768, 396]",12,27260
2311,file_brain_AXT2_201_2010031.h5,"[12, 20, 768, 396]",12,27272
2312,file_brain_AXT2_201_2010034.h5,"[12, 20, 768, 396]",12,27284
2313,file_brain_AXT2_201_2010035.h5,"[10, 20, 768, 396]",10,27294
2314,file_brain_AXT2_201_2010036.h5,"[12, 20, 768, 396]",12,27306
2315,file_brain_AXT2_201_2010039.h5,"[12, 16, 768, 396]",12,27318
2316,file_brain_AXT2_201_2010042.h5,"[12, 20, 768, 396]",12,27330
2317,file_brain_AXT2_201_2010045.h5,"[10, 20, 768, 396]",10,27340
2318,file_brain_AXT2_201_2010046.h5,"[12, 20, 768, 396]",12,27352
2319,file_brain_AXT2_201_2010047.h5,"[12, 20, 768, 396]",12,27364
2320,file_brain_AXT2_201_2010048.h5,"[12, 20, 768, 396]",12,27376
2321,file_brain_AXT2_201_2010050.h5,"[12, 20, 768, 396]",12,27388
2322,file_brain_AXT2_201_2010052.h5,"[12, 2, 768, 396]",12,27400
2323,file_brain_AXT2_201_2010054.h5,"[12, 20, 768, 396]",12,27412
2324,file_brain_AXT2_201_2010058.h5,"[12, 16, 768, 396]",12,27424
2325,file_brain_AXT2_201_2010060.h5,"[12, 20, 768, 396]",12,27436
2326,file_brain_AXT2_201_2010067.h5,"[12, 20, 768, 396]",12,27448
2327,file_brain_AXT2_201_2010068.h5,"[12, 16, 768, 396]",12,27460
2328,file_brain_AXT2_201_2010071.h5,"[12, 20, 768, 396]",12,27472
2329,file_brain_AXT2_201_2010072.h5,"[12, 20, 768, 396]",12,27484
2330,file_brain_AXT2_201_2010075.h5,"[12, 20, 768, 396]",12,27496
2331,file_brain_AXT2_201_2010077.h5,"[12, 16, 768, 396]",12,27508
2332,file_brain_AXT2_201_2010079.h5,"[12, 20, 768, 396]",12,27520
2333,file_brain_AXT2_201_2010083.h5,"[12, 20, 768, 396]",12,27532
